championid,champion_name,player_augment,augment_name,win_rate,show_rate
101,泽拉斯,1318,升级：中娅,0.477571,0.000301
200,卑尔维斯,2007,你肩上的恶魔,0.371544,0.000008
77,乌迪尔,1205,物理转魔法,0.474662,0.000316
91,泰隆,1009,霸符兄弟,0.509126,0.000034
77,乌迪尔,1046,炼狱龙魂,0.464111,0.000285
96,克格莫,1045,炼狱导管,0.480108,0.000154
23,泰达米尔,1404,属性！,0.568369,0.000027
498,霞,1347,吵闹鬼,0.522194,0.000027
104,格雷福斯,1115,最万用的瞄准镜,0.525882,0.000345
107,雷恩加尔,1406,祖母的辣椒油,0.445734,0.000004
902,米利欧,1154,任务：海牛阿福的勇士,0.468215,0.000006
800,梅尔,1206,魔法转物理,0.327904,0.000009
85,凯南,1074,缩小射线,0.434587,0.000028
56,魔腾,1039,冰霜 幽灵,0.53657,0.00003
555,派克,1058,秘术冲拳,0.440327,0.000057
82,莫德凯撒,1053,科学狂人,0.501208,0.000102
134,辛德拉,1405,速度恶魔,0.514674,0.000166
101,泽拉斯,1243,质变：混沌,0.491335,0.000119
45,维迦,1397,地狱三头犬,0.453735,0.000011
96,克格莫,1138,渴血,0.514133,0.000355
119,德莱文,1330,活力再生,0.450051,0.000081
57,茂凯,1136,扇巴掌,0.520133,0.000774
59,嘉文四世,1322,罪恶快感,0.474698,0.00039
57,茂凯,1404,属性！,0.537767,0.000027
234,佛耶戈,1116,闪现向前,0.472998,0.000026
102,希瓦娜,1225,双刀流,0.476026,0.000033
950,纳亚菲利,1058,秘术冲拳,0.422557,0.000092
141,凯隐,1338,升级：狂妄,0.556167,0.001287
85,凯南,1088,终极刷新,0.465909,0.00013
804,芸阿娜,1118,会心治疗,0.528608,0.000362
897,奎桑提,1211,杀戮时间到了,0.396292,0.000035
36,蒙多医生,1152,任务：钢化你心,0.556521,0.003916
9,费德提克,1009,霸符兄弟,0.482539,0.000059
35,萨科,1149,不动如山,0.438201,0.00001
24,贾克斯,1405,速度恶魔,0.50531,0.000104
90,玛尔扎哈,1344,最终形态,0.51652,0.000002
113,瑟庄妮,2010,双发快射,0.386888,0.000002
245,艾克,1389,男爵之手,0.546282,0.000007
421,雷克塞,1403,属性叠属性！,0.523823,0.000013
35,萨科,1386,转得我眩晕了,0.411006,0.000001
110,韦鲁斯,1361,任务：艾卡西亚的陷落,0.443015,0
102,希瓦娜,2006,飞身踢,0.51619,0.000151
51,凯特琳,1346,吸血习性,0.55383,0.001892
17,提莫,0,无符文,0.644974,0.007683
10,凯尔,1372,小猫咪找妈妈,0.487124,0.000011
117,璐璐,1064,坚韧,0.465133,0.000069
163,塔莉垭,1416,海克斯科技龙魂,0.486377,0.000031
7,乐芙兰,1006,利刃华尔兹,0.405091,0.000031
412,锤石,1116,闪现向前,0.455198,0.000024
235,赛娜,1402,属性叠属性叠属性！,0.507099,0.000035
83,约里克,1322,罪恶快感,0.469283,0.000027
142,佐伊,1105,家园卫士,0.503481,0.000085
75,内瑟斯,2002,虚空裂隙,0.487983,0.000032
91,泰隆,1070,无休回复,0.534254,0.000023
203,千珏,1080,会心防御,0.540702,0.000059
267,娜美,1323,残忍,0.485749,0.000036
131,黛安娜,1074,缩小射线,0.437504,0.000029
161,维克兹,1051,点亮他们！,0.488029,0.000056
21,厄运小姐,1208,轨道镭射,0.462346,0.000029
40,迦娜,1074,缩小射线,0.45924,0.000016
90,玛尔扎哈,1151,面包和奶酪,0.514995,0.00032
254,蔚,1097,巫师式思考,0.482662,0.000001
136,奥瑞利安·索尔,1080,会心防御,0.498286,0.00006
1,安妮,1056,由心及物,0.513561,0.000096
16,索拉卡,1077,灵魂虹吸,0.426124,0.000006
48,特朗德尔,1052,闪电打击,0.477964,0.0002
497,洛,1115,最万用的瞄准镜,0.412155,0.000002
201,布隆,1333,逃跑计划,0.511893,0.000056
200,卑尔维斯,1250,一板一眼,0.449644,0.000108
114,菲奥娜,1353,坦克引擎,0.495809,0.000179
101,泽拉斯,1088,终极刷新,0.473303,0.000088
58,雷克顿,1220,连拨击锤,0.426591,0.000029
98,慎,1420,咏叹奏鸣,0.530288,0.000082
246,奇亚娜,1013,星界躯体,0.458749,0.000006
267,娜美,1032,裁决使,0.501614,0.00008
26,基兰,1149,不动如山,0.472544,0.000062
950,纳亚菲利,1052,闪电打击,0.41055,0.000007
85,凯南,1020,黎明使者的坚决,0.467028,0.000015
26,基兰,1084,穿针引线,0.463802,0.000149
240,克烈,1009,霸符兄弟,0.507643,0.00001
111,诺提勒斯,1313,作弊：我能回城！,0.492621,0.000308
517,塞拉斯,1080,会心防御,0.475718,0.00006
233,贝蕾亚,1392,神圣雪球,0.470504,0.000013
37,娑娜,1020,黎明使者的坚决,0.456486,0.000019
523,厄斐琉斯,1077,灵魂虹吸,0.553392,0.000308
518,妮蔻,1330,活力再生,0.43009,0.000023
16,索拉卡,1098,急急小子,0.471096,0.000043
75,内瑟斯,1058,秘术冲拳,0.451891,0.000126
74,黑默丁格,2008,负重爆气,0.511808,0.000117
60,伊莉丝,1015,死亡之环,0.459016,0
901,斯莫德,1336,升级：无尽之刃,0.502423,0.001645
80,潘森,1136,扇巴掌,0.505191,0.000629
99,拉克丝,1372,小猫咪找妈妈,0.470668,0.000025
59,嘉文四世,1092,易损,0.457153,0.000139
200,卑尔维斯,1023,魔鬼之舞,0.470662,0.000082
134,辛德拉,1071,更万用的瞄准镜,0.411593,0.000006
56,魔腾,1023,魔鬼之舞,0.500389,0.000086
804,芸阿娜,1079,战争交响乐,0.496066,0.000326
34,艾尼维亚,2024,由暴生急,0.426931,0.000003
96,克格莫,1342,雪球扭蛋机,0.47689,0.000028
804,芸阿娜,1211,杀戮时间到了,0.471752,0.000025
200,卑尔维斯,1416,海克斯科技龙魂,0.451906,0.000008
105,菲兹,1402,属性叠属性叠属性！,0.565684,0.000032
98,慎,1414,卡皮巴拉空投,0.452146,0.000014
887,格温,1401,生机迸发,0.547888,0.000022
114,菲奥娜,1250,一板一眼,0.496126,0.000216
27,辛吉德,1044,冰寒,0.536477,0.000858
777,永恩,1064,坚韧,0.489141,0.000033
104,格雷福斯,1403,属性叠属性！,0.596967,0.000105
101,泽拉斯,1116,闪现向前,0.49138,0.000019
245,艾克,1108,自我毁灭,0.517448,0.000181
113,瑟庄妮,1208,轨道镭射,0.46321,0.000013
77,乌迪尔,1414,卡皮巴拉空投,0.420206,0.000011
86,盖伦,0,无符文,0.649824,0.011114
21,厄运小姐,1349,终极唤醒,0.441694,0.000166
887,格温,12317,潘朵拉的盒子,0.574241,0
133,奎因,1403,属性叠属性！,0.542668,0.000028
145,卡莎,1337,尊我为王,0.497718,0.00006
39,艾瑞莉娅,1324,蛋白粉奶昔,0.394823,0.000004
17,提莫,2009,狂热者,0.49107,0.000335
429,卡莉丝塔,1181,重量级打击手,0.530907,0.000016
14,赛恩,1388,无限循环往复,0.496109,0.000123
804,芸阿娜,1318,升级：中娅,0.443795,0.000002
77,乌迪尔,1341,帽上加帽,0.487758,0.000153
1,安妮,1301,神圣干预,0.4816,0.000027
76,奈德丽,1406,祖母的辣椒油,0.495215,0.000175
39,艾瑞莉娅,1321,砍伤,0.491965,0.000099
875,瑟提,1006,利刃华尔兹,0.455123,0.000207
223,塔姆,2001,当心小蛋糕！,0.492804,0.000141
222,金克丝,1076,天音爆,0.44875,0.000001
55,卡特琳娜,1039,冰霜 幽灵,0.456811,0.000039
30,卡尔萨斯,1138,渴血,0.492452,0.000027
45,维迦,1344,最终形态,0.492739,0.000002
41,普朗克,1071,更万用的瞄准镜,0.478753,0.000085
429,卡莉丝塔,1411,升级：荆棘之甲,1,0
120,赫卡里姆,1361,任务：艾卡西亚的陷落,0.518541,0.000059
266,亚托克斯,1225,双刀流,0.446753,0.000023
32,阿木木,1386,转得我眩晕了,0.419016,0.000001
79,古拉加斯,1349,终极唤醒,0.459044,0.00004
147,萨勒芬妮,1044,冰寒,0.516921,0.000479
21,厄运小姐,0,无符文,0.669077,0.012785
13,瑞兹,1086,精准奇才,0.440461,0.000021
133,奎因,1344,最终形态,0.47387,0.000001
33,拉莫斯,1195,巨人杀手,0.470892,0.00001
201,布隆,1198,圣火,0.410256,0
11,易,1336,升级：无尽之刃,0.55358,0.000397
57,茂凯,1069,退敌力场,0.452704,0.00003
134,辛德拉,1133,魔法飞弹,0.516016,0.001177
7,乐芙兰,1195,巨人杀手,0.474842,0.000236
245,艾克,1329,史上最大雪球,0.523064,0.000091
7,乐芙兰,1107,接二连三,0.358625,0.000004
498,霞,1996,升级：耀光,0.54162,0.000003
91,泰隆,1085,折磨者,0.45,0
57,茂凯,1036,火上浇油,0.469062,0.00004
901,斯莫德,1341,帽上加帽,0.473668,0.000014
11,易,1077,灵魂虹吸,0.522323,0.000297
121,卡兹克,1386,转得我眩晕了,0.438635,0
799,安蓓萨,1103,面包和黄油,0.488224,0.000111
526,芮尔,1018,巨像的勇气,0.51411,0.000539
11,易,1047,关键暴击,0.536323,0.000267
44,塔里克,1195,巨人杀手,0.507825,0.000003
114,菲奥娜,1022,灵巧,0.498639,0.000137
37,娑娜,1349,终极唤醒,0.493704,0.000022
30,卡尔萨斯,1009,霸符兄弟,0.495893,0.000112
28,伊芙琳,1420,咏叹奏鸣,0.544886,0.00001
777,永恩,2024,由暴生急,0.474098,0.000073
78,波比,1208,轨道镭射,0.470687,0.000017
223,塔姆,2007,你肩上的恶魔,0.3476,0.000013
6,厄加特,1402,属性叠属性叠属性！,0.48607,0.000017
5,赵信,1243,质变：混沌,0.49681,0.000091
78,波比,1411,升级：荆棘之甲,0.536432,0.000099
201,布隆,1392,神圣雪球,0.445778,0.000012
114,菲奥娜,1195,巨人杀手,0.568166,0.000197
777,永恩,1421,舞会女王,0.508902,0.000025
126,杰斯,1150,面包和果酱,0.452301,0.000088
22,艾希,1032,裁决使,0.480573,0.000103
115,吉格斯,1149,不动如山,0.445773,0.000008
360,莎弥拉,1061,回力OK镖,0.477088,0.000033
161,维克兹,1064,坚韧,0.507378,0.000019
55,卡特琳娜,1342,雪球扭蛋机,0.434122,0.00009
34,艾尼维亚,1338,升级：狂妄,0.348315,0
141,凯隐,1320,升级：收集者,0.513336,0.000452
112,维克托,1074,缩小射线,0.466572,0.000038
421,雷克塞,1112,终极不可阻挡,0.445322,0.000009
498,霞,2018,纯粹主义者 - 术师,0.333956,0.000007
238,劫,1105,家园卫士,0.53492,0.000076
78,波比,1067,古式佳酿,0.480421,0.000266
37,娑娜,1401,生机迸发,0.494091,0.000022
904,未知英雄_904,1338,升级：狂妄,0.558391,0.00068
91,泰隆,1138,渴血,0.528052,0.000326
92,锐雯,2003,魄罗之王的弹跳,0.494593,0.00001
121,卡兹克,1080,会心防御,0.489964,0.000057
555,派克,1238,质变：棱彩阶,0.505423,0.000457
222,金克丝,2016,注魔,0.474929,0.000007
234,佛耶戈,1080,会心防御,0.532642,0.000128
887,格温,1076,天音爆,0.593407,0
24,贾克斯,1067,古式佳酿,0.531551,0.000153
111,诺提勒斯,1027,大地苏醒,0.437133,0.00002
20,努努和威朗普,2008,负重爆气,0.454117,0.000039
79,古拉加斯,1310,小丑学院,0.501403,0.000066
267,娜美,1138,渴血,0.438988,0.000002
35,萨科,1391,红包,0.513724,0.000311
555,派克,1009,霸符兄弟,0.502244,0.000055
711,薇古丝,1397,地狱三头犬,0.446653,0.000004
90,玛尔扎哈,1133,魔法飞弹,0.548344,0.001669
84,阿卡丽,1324,蛋白粉奶昔,0.384715,0.000002
55,卡特琳娜,2024,由暴生急,0.395423,0.000007
420,俄洛伊,1421,舞会女王,0.475615,0.000032
888,烈娜塔,1390,超凡邪恶,0.537245,0.000092
24,贾克斯,1416,海克斯科技龙魂,0.507442,0.000017
120,赫卡里姆,1028,侵蚀,0.513705,0.000265
23,泰达米尔,1019,全凭身法,0.456541,0.00018
59,嘉文四世,1344,最终形态,0.496968,0.00054
112,维克托,1388,无限循环往复,0.531416,0.000169
240,克烈,1156,任务：沃格勒特的巫师帽,0.43299,0
31,科加斯,1328,暴击律动,0.433756,0.000002
7,乐芙兰,1002,尖端发明家,0.410552,0.000079
119,德莱文,1243,质变：混沌,0.497525,0.000099
142,佐伊,1322,罪恶快感,0.461673,0.000011
106,沃利贝尔,1211,杀戮时间到了,0.441183,0.000078
904,未知英雄_904,1047,关键暴击,0.542083,0.000101
96,克格莫,1007,大力,0.482969,0.000058
103,阿狸,1404,属性！,0.576806,0.000031
36,蒙多医生,1087,台风,0.510395,0.000021
429,卡莉丝塔,1310,小丑学院,0.523107,0.000045
157,亚索,1068,循环往复,0.465725,0.000094
236,卢锡安,2026,杀意翻涌,0.494451,0.000098
222,金克丝,1103,面包和黄油,0.6,0
427,艾翁,1180,超强大脑,0.440572,0.000008
58,雷克顿,1020,黎明使者的坚决,0.470672,0.000074
517,塞拉斯,1076,天音爆,0.434978,0
55,卡特琳娜,1048,珠光护手,0.435993,0.000455
119,德莱文,1322,罪恶快感,0.466212,0.00044
54,墨菲特,2002,虚空裂隙,0.47363,0.00008
238,劫,1072,炽烈黎明,0.465585,0.000018
33,拉莫斯,1069,退敌力场,0.409275,0.000017
110,韦鲁斯,1220,连拨击锤,0.444402,0.000452
516,奥恩,1035,感受燃烧,0.4944,0.000049
21,厄运小姐,1336,升级：无尽之刃,0.496052,0.000507
113,瑟庄妮,1112,终极不可阻挡,0.440572,0.000019
201,布隆,1345,心灵净化,0.476223,0.000024
90,玛尔扎哈,1007,大力,0.46899,0.000003
17,提莫,1048,珠光护手,0.480619,0.000497
245,艾克,1318,升级：中娅,0.493013,0.000223
876,莉莉娅,1338,升级：狂妄,0.550868,0
67,薇恩,1066,量子计算,0.495665,0.000037
777,永恩,1062,全能龙魂,0.498808,0.000052
9,费德提克,1018,巨像的勇气,0.44696,0.000008
254,蔚,1116,闪现向前,0.454661,0.00002
223,塔姆,1149,不动如山,0.459528,0.000459
54,墨菲特,1338,升级：狂妄,0.421808,0
133,奎因,1319,升级：献祭,0.373913,0
104,格雷福斯,1134,亮出你的剑,0.695155,0.002006
92,锐雯,1413,和我一起困在这里,0.43982,0.000003
56,魔腾,1194,精怪魔法,0.463571,0.000026
233,贝蕾亚,1406,祖母的辣椒油,0.505398,0.000004
895,尼菈,1107,接二连三,0.459968,0.00007
41,普朗克,1064,坚韧,0.473556,0.000019
429,卡莉丝塔,2018,纯粹主义者 - 术师,0.30287,0.000003
202,烬,1066,量子计算,0.46459,0.000047
412,锤石,2007,你肩上的恶魔,0.340144,0.000007
115,吉格斯,1150,面包和果酱,0.465511,0.000074
44,塔里克,1018,巨像的勇气,0.473467,0.000057
75,内瑟斯,1424,???,0.452535,0.000004
39,艾瑞莉娅,12317,潘朵拉的盒子,0.448675,0
223,塔姆,1150,面包和果酱,0.449033,0.000075
103,阿狸,1409,魄罗爆破手,0.541543,0.000223
74,黑默丁格,1053,科学狂人,0.534252,0.000028
150,纳尔,1338,升级：狂妄,0.435466,0.000084
72,斯卡纳,1062,全能龙魂,0.48096,0.00002
223,塔姆,1067,古式佳酿,0.484171,0.000581
222,金克丝,1375,吞噬灵魂,0.504836,0.000045
79,古拉加斯,1118,会心治疗,0.450086,0.000176
350,悠米,1415,双生火焰,0.433525,0.000036
64,李青,1075,慢炖,0.435545,0.000028
266,亚托克斯,1346,吸血习性,0.478407,0.002096
804,芸阿娜,2006,飞身踢,0.509132,0.000032
166,阿克尚,1088,终极刷新,0.424366,0.000017
86,盖伦,1045,炼狱导管,0.444875,0.000058
910,彗,1060,海洋龙魂,0.553461,0.000176
516,奥恩,1009,霸符兄弟,0.520332,0.000058
12,阿利斯塔,1211,杀戮时间到了,0.437155,0.000052
121,卡兹克,1206,魔法转物理,0.507908,0.000336
154,扎克,1015,死亡之环,0.553234,0.000485
246,奇亚娜,1220,连拨击锤,0.419701,0.000008
18,崔丝塔娜,1414,卡皮巴拉空投,0.446286,0.000007
427,艾翁,1092,易损,0.428282,0.000004
82,莫德凯撒,1238,质变：棱彩阶,0.50733,0.000624
45,维迦,1195,巨人杀手,0.559124,0.000687
58,雷克顿,1087,台风,0.424971,0.000025
43,卡尔玛,1327,坚若磐石,0.419733,0.000025
78,波比,1081,踢踏舞,0.462324,0.000041
1,安妮,2008,负重爆气,0.494556,0.000058
6,厄加特,1397,地狱三头犬,0.432332,0.000038
799,安蓓萨,1070,无休回复,0.515006,0.000037
875,瑟提,1150,面包和果酱,0.479847,0.000519
799,安蓓萨,1072,炽烈黎明,0.453603,0.000006
143,婕拉,1066,量子计算,0.502612,0.000024
69,卡西奥佩娅,1044,冰寒,0.481837,0.000424
30,卡尔萨斯,1015,死亡之环,0.45,0
516,奥恩,1311,溢流,0.458216,0.000016
98,慎,1053,科学狂人,0.540085,0.000087
163,塔莉垭,1080,会心防御,0.482092,0.000017
119,德莱文,2007,你肩上的恶魔,0.448501,0.000014
37,娑娜,1392,神圣雪球,0.457254,0.000009
236,卢锡安,1075,慢炖,0.423813,0.000015
20,努努和威朗普,1313,作弊：我能回城！,0.455356,0.000131
120,赫卡里姆,1336,升级：无尽之刃,0.44901,0.000039
201,布隆,1118,会心治疗,0.446717,0.000066
420,俄洛伊,2006,飞身踢,0.497221,0.000191
887,格温,1314,强力护盾,0.504342,0.000012
23,泰达米尔,1088,终极刷新,0.490994,0.000154
127,丽桑卓,1085,折磨者,0.466829,0.00004
161,维克兹,1318,升级：中娅,0.493367,0.000239
26,基兰,1320,升级：收集者,0.384956,0
81,伊泽瑞尔,1341,帽上加帽,0.425217,0.000025
115,吉格斯,1069,退敌力场,0.46793,0.000049
24,贾克斯,1050,基石法师,0.473233,0.000004
57,茂凯,1063,狂徒豪气,0.49229,0.000062
107,雷恩加尔,1044,冰寒,0.425401,0.000003
20,努努和威朗普,2001,当心小蛋糕！,0.467602,0.000041
104,格雷福斯,1386,转得我眩晕了,0.460599,0.000002
240,克烈,1342,雪球扭蛋机,0.477058,0.000021
21,厄运小姐,1334,升级：雪球,0.50045,0.000139
69,卡西奥佩娅,1133,魔法飞弹,0.501459,0.000663
37,娑娜,1075,慢炖,0.408241,0.000007
126,杰斯,1019,全凭身法,0.412968,0.000065
28,伊芙琳,1070,无休回复,0.472196,0.000014
120,赫卡里姆,1344,最终形态,0.51071,0.000585
85,凯南,1029,虚幻武器,0.43672,0.000063
420,俄洛伊,1403,属性叠属性！,0.520697,0.000039
201,布隆,1386,转得我眩晕了,0.445075,0.000001
203,千珏,2004,信念者的强化,0.396175,0
154,扎克,1406,祖母的辣椒油,0.453255,0.000121
133,奎因,1038,有始有终,0.509211,0.000059
200,卑尔维斯,1400,最终都市列车,0.490139,0.000049
122,德莱厄斯,1238,质变：棱彩阶,0.512039,0.000511
360,莎弥拉,1384,捐赠,0.516032,0.000204
80,潘森,1004,回归基本功,0.547951,0.000267
101,泽拉斯,1068,循环往复,0.496742,0.00038
240,克烈,1064,坚韧,0.478685,0.000067
120,赫卡里姆,1208,轨道镭射,0.453908,0.000012
136,奥瑞利安·索尔,2018,纯粹主义者 - 术师,0.50021,0.000049
234,佛耶戈,2008,负重爆气,0.454073,0.000041
30,卡尔萨斯,1002,尖端发明家,0.450571,0.0001
110,韦鲁斯,1052,闪电打击,0.480439,0.000732
126,杰斯,1116,闪现向前,0.447359,0.000023
555,派克,2010,双发快射,0.438105,0.000007
497,洛,1048,珠光护手,0.443697,0.000005
893,阿萝拉,1325,玻璃大炮,0.482251,0.000053
79,古拉加斯,1115,最万用的瞄准镜,0.422086,0.000008
119,德莱文,2006,飞身踢,0.465059,0.000043
121,卡兹克,1056,由心及物,0.527195,0.000049
12,阿利斯塔,1205,物理转魔法,0.452064,0.000121
58,雷克顿,1187,闪光弹,0.467376,0.000035
150,纳尔,1333,逃跑计划,0.499892,0.000097
51,凯特琳,1330,活力再生,0.496839,0.000367
154,扎克,1151,面包和奶酪,0.432699,0.000091
21,厄运小姐,1356,暴击飞弹,0.487361,0.000384
360,莎弥拉,1069,退敌力场,0.391219,0.000028
10,凯尔,1243,质变：混沌,0.539643,0.000104
107,雷恩加尔,1095,风语者的祝福,0.432349,0.000007
233,贝蕾亚,2006,飞身踢,0.503421,0.00003
64,李青,1053,科学狂人,0.480796,0.000093
246,奇亚娜,2010,双发快射,0.417529,0.000004
163,塔莉垭,1388,无限循环往复,0.493903,0.000098
56,魔腾,1311,溢流,0.459932,0.000054
360,莎弥拉,1401,生机迸发,0.460178,0.000039
33,拉莫斯,1409,魄罗爆破手,0.463299,0.000008
37,娑娜,1067,古式佳酿,0.48883,0.000131
57,茂凯,1424,???,0.463955,0.000007
245,艾克,1405,速度恶魔,0.505495,0.000149
44,塔里克,1042,恶趣味,0.498683,0.000087
910,彗,1220,连拨击锤,0.451663,0.000005
518,妮蔻,2003,魄罗之王的弹跳,0.441038,0.000014
56,魔腾,1056,由心及物,0.489541,0.000014
77,乌迪尔,1087,台风,0.431349,0.000102
35,萨科,2002,虚空裂隙,0.443599,0.00007
36,蒙多医生,0,无符文,0.725417,0.011685
233,贝蕾亚,1151,面包和奶酪,0.495621,0.000032
432,巴德,1067,古式佳酿,0.404743,0.000025
266,亚托克斯,1029,虚幻武器,0.437298,0.000141
55,卡特琳娜,1310,小丑学院,0.563569,0.000422
421,雷克塞,1329,史上最大雪球,0.495216,0.00003
103,阿狸,1018,巨像的勇气,0.468532,0.00001
14,赛恩,1318,升级：中娅,0,0
57,茂凯,1050,基石法师,0.482349,0.00009
