aug_a,aug_a_name,aug_b,aug_b_name,pair_win_rate,pair_show_rate
1095,风语者的祝福,1339,激光治疗,0.528192,0.000046
1346,吸血习性,2006,飞身踢,0.483836,0.000939
1060,海洋龙魂,1081,踢踏舞,0.499323,0.000233
1045,炼狱导管,1329,史上最大雪球,0.479429,0.000167
1141,全心为你,1204,叠角龙,0.517423,0.000003
1092,易损,1134,亮出你的剑,0.599125,0.00033
1341,帽上加帽,2016,注魔,0.464261,0.000054
1074,缩小射线,1356,暴击飞弹,0.488984,0.000226
1112,终极不可阻挡,1243,质变：混沌,0.469725,0.000236
1023,魔鬼之舞,1250,一板一眼,0.480369,0.000209
1138,渴血,1342,雪球扭蛋机,0.492499,0.000409
1027,大地苏醒,1082,残暴之力,0.486581,0.000118
1061,回力OK镖,1211,杀戮时间到了,0.492716,0.000178
1087,台风,1116,闪现向前,0.464481,0.000046
1107,接二连三,1313,作弊：我能回城！,0.471959,0.000499
1088,终极刷新,1314,强力护盾,0.433228,0.000064
1030,尤里卡,1384,捐赠,0.541892,0.000851
1087,台风,2016,注魔,0.44426,0.000024
1002,尖端发明家,1045,炼狱导管,0.47634,0.000551
1402,属性叠属性叠属性！,1424,???,0.471623,0.000002
1007,大力,1071,更万用的瞄准镜,0.524492,0.000926
1095,风语者的祝福,1108,自我毁灭,0.481631,0.000101
1051,点亮他们！,1069,退敌力场,0.467018,0.000046
1069,退敌力场,1418,砸开那颗蛋,0.470731,0.000001
1071,更万用的瞄准镜,1170,万用瞄准镜,0.505149,0.004168
1079,战争交响乐,2006,飞身踢,0.470057,0.000072
1326,夜狩,1403,属性叠属性！,0.512347,0.000103
1156,任务：沃格勒特的巫师帽,1337,尊我为王,0.536798,0.000074
1007,大力,1349,终极唤醒,0.490065,0.000141
1004,回归基本功,1301,神圣干预,0.49459,0.000071
1015,死亡之环,2009,狂热者,0.463198,0.000034
1073,暗影疾奔,1330,活力再生,0.514455,0.000039
1075,慢炖,1156,任务：沃格勒特的巫师帽,0.442086,0.00003
1054,物法皆修,2026,杀意翻涌,0.438481,0.00004
1324,蛋白粉奶昔,1388,无限循环往复,0.482235,0.000062
1341,帽上加帽,1390,超凡邪恶,0.490761,0.001747
1345,心灵净化,1414,卡皮巴拉空投,0.433015,0.000063
1015,死亡之环,1301,神圣干预,0.479761,0.000113
1042,恶趣味,1397,地狱三头犬,0.452504,0.000018
1326,夜狩,1333,逃跑计划,0.513244,0.000455
1098,急急小子,2024,由暴生急,0.457662,0.000034
1064,坚韧,1208,轨道镭射,0.463639,0.00007
1045,炼狱导管,1358,弹球,0.478207,0.000132
1067,古式佳酿,1310,小丑学院,0.520184,0.000363
1019,全凭身法,1331,至高天诺言,0.427594,0.000002
1088,终极刷新,2016,注魔,0.456475,0.000024
1154,任务：海牛阿福的勇士,1379,未知符文_1379,0.473727,0
1075,慢炖,1418,砸开那颗蛋,0.470247,0.000003
1015,死亡之环,1156,任务：沃格勒特的巫师帽,0.468171,0.000055
1133,魔法飞弹,1411,升级：荆棘之甲,0.503655,0.000033
1006,利刃华尔兹,1056,由心及物,0.472071,0.000092
1406,祖母的辣椒油,1424,???,0.49838,0.000047
1195,巨人杀手,1311,溢流,0.550367,0.001919
1002,尖端发明家,1356,暴击飞弹,0.448859,0.000049
1030,尤里卡,1324,蛋白粉奶昔,0.457286,0.000086
1341,帽上加帽,1420,咏叹奏鸣,0.547865,0.000161
1030,尤里卡,2006,飞身踢,0.484367,0.000123
1009,霸符兄弟,1077,灵魂虹吸,0.509592,0.000196
1076,天音爆,1321,砍伤,0.445649,0.000009
1322,罪恶快感,1353,坦克引擎,0.489752,0.001195
1330,活力再生,2018,纯粹主义者 - 术师,0.412644,0.000007
1315,快中求稳,1328,暴击律动,0.531051,0.00018
1072,炽烈黎明,1105,家园卫士,0.523869,0.000072
1009,霸符兄弟,1194,精怪魔法,0.485559,0.000095
1069,退敌力场,1074,缩小射线,0.438809,0.000103
1138,渴血,1308,火狐,0.530267,0.000118
1154,任务：海牛阿福的勇士,2005,扳机炼狱,0.466735,0.000008
1080,会心防御,1340,升级：米凯尔的祝福,0.51072,0.000011
1195,巨人杀手,1424,???,0.497549,0.000024
1072,炽烈黎明,1187,闪光弹,0.453447,0.000013
1060,海洋龙魂,1313,作弊：我能回城！,0.500508,0.000439
1039,冰霜 幽灵,1337,尊我为王,0.500343,0.000061
1029,虚幻武器,1069,退敌力场,0.443766,0.000093
1308,火狐,1414,卡皮巴拉空投,0.474895,0.000041
1134,亮出你的剑,1308,火狐,0.538765,0.000015
1004,回归基本功,1415,双生火焰,0.502168,0.000083
1129,神射法师,1400,最终都市列车,0.50823,0.000213
1047,关键暴击,2026,杀意翻涌,0.468897,0.000071
1067,古式佳酿,1205,物理转魔法,0.517989,0.000977
1112,终极不可阻挡,1318,升级：中娅,0.456893,0.000112
1225,双刀流,1333,逃跑计划,0.599199,0.000774
1064,坚韧,1321,砍伤,0.474412,0.000535
1034,防护面纱,1331,至高天诺言,0.4643,0.000015
1250,一板一眼,1401,生机迸发,0.462927,0.000059
1054,物法皆修,1400,最终都市列车,0.461749,0.000053
1076,天音爆,1356,暴击飞弹,0.469155,0.000012
1329,史上最大雪球,1384,捐赠,0.503026,0.000148
1330,活力再生,2009,狂热者,0.460103,0.000046
1066,量子计算,1250,一板一眼,0.477168,0.000203
1211,杀戮时间到了,1335,夺金,0.487678,0.00016
1045,炼狱导管,1345,心灵净化,0.507332,0.001383
1074,缩小射线,1170,万用瞄准镜,0.460397,0.000738
1098,急急小子,1409,魄罗爆破手,0.501638,0.000112
1060,海洋龙魂,1413,和我一起困在这里,0.494,0.000011
1063,狂徒豪气,1342,雪球扭蛋机,0.500386,0.000107
1358,弹球,1379,未知符文_1379,0.39686,0.000001
1045,炼狱导管,2026,杀意翻涌,0.495112,0.000063
1042,恶趣味,1413,和我一起困在这里,0.473026,0.000014
0,无符文,1133,魔法飞弹,0.615807,0.066481
1035,感受燃烧,2010,双发快射,0.466272,0.000019
1205,物理转魔法,1342,雪球扭蛋机,0.476962,0.0004
1071,更万用的瞄准镜,1134,亮出你的剑,0.61526,0.001489
1311,溢流,1400,最终都市列车,0.518857,0.000256
1022,灵巧,1050,基石法师,0.465451,0.000081
1022,灵巧,1063,狂徒豪气,0.540838,0.000451
1066,量子计算,1118,会心治疗,0.472119,0.000302
1316,刃下生风,1413,和我一起困在这里,0.463244,0.000008
1181,重量级打击手,1414,卡皮巴拉空投,0.452683,0.00005
1095,风语者的祝福,1214,旋转至胜,0.485727,0.00002
1070,无休回复,1421,舞会女王,0.521816,0.000033
1150,面包和果酱,1373,缩小引擎,0.491745,0.000248
1141,全心为你,1337,尊我为王,0.501461,0.000013
1333,逃跑计划,1388,无限循环往复,0.535113,0.000303
1103,面包和黄油,1411,升级：荆棘之甲,0.503259,0.000051
1081,踢踏舞,2008,负重爆气,0.462809,0.000176
1084,穿针引线,1141,全心为你,0.432389,0.00005
1034,防护面纱,1054,物法皆修,0.458482,0.000086
1361,任务：艾卡西亚的陷落,2026,杀意翻涌,0.534533,0.000025
1061,回力OK镖,1097,巫师式思考,0.513346,0.000241
1039,冰霜 幽灵,1332,不祥契约,0.447298,0.000066
1041,歌利亚巨人,1105,家园卫士,0.504664,0.000341
1027,大地苏醒,1314,强力护盾,0.498174,0.000057
1034,防护面纱,1305,练腿日,0.498037,0.000114
1195,巨人杀手,1214,旋转至胜,0.55199,0.000307
2001,当心小蛋糕！,2002,虚空裂隙,0.505723,0.000069
1084,穿针引线,2005,扳机炼狱,0.441258,0.000154
1006,利刃华尔兹,1301,神圣干预,0.451305,0.000141
0,无符文,2008,负重爆气,0.594897,0.018482
1098,急急小子,1317,升级：弯刀,0.413131,0.000004
1204,叠角龙,1322,罪恶快感,0.521281,0.000028
1098,急急小子,1151,面包和奶酪,0.485317,0.000198
1042,恶趣味,1116,闪现向前,0.463359,0.000022
1187,闪光弹,1321,砍伤,0.482435,0.000048
1058,秘术冲拳,1338,升级：狂妄,0.467299,0.000858
1037,急救用具,1332,不祥契约,0.447382,0.000094
1316,刃下生风,2026,杀意翻涌,0.480457,0.00007
1048,珠光护手,1335,夺金,0.502952,0.000193
1069,退敌力场,1156,任务：沃格勒特的巫师帽,0.461149,0.000106
1018,巨像的勇气,1052,闪电打击,0.44078,0.000025
1039,冰霜 幽灵,1403,属性叠属性！,0.518304,0.000048
1039,冰霜 幽灵,1400,最终都市列车,0.526003,0.000227
1084,穿针引线,1181,重量级打击手,0.473334,0.000366
1048,珠光护手,1331,至高天诺言,0.43897,0.000015
1039,冰霜 幽灵,1211,杀戮时间到了,0.448689,0.000193
1028,侵蚀,12317,潘朵拉的盒子,0.494945,0.000001
1338,升级：狂妄,2016,注魔,0.46336,0.000045
1336,升级：无尽之刃,2026,杀意翻涌,0.493345,0.000142
1344,最终形态,1389,男爵之手,0.537331,0.000009
1022,灵巧,1066,量子计算,0.477157,0.000197
1339,激光治疗,1400,最终都市列车,0.463384,0.000009
1076,天音爆,1328,暴击律动,0.455852,0.000015
1386,转得我眩晕了,2001,当心小蛋糕！,0.490436,0.000003
1035,感受燃烧,1075,慢炖,0.49627,0.000144
1011,你摸不到,1097,巫师式思考,0.456907,0.00017
1038,有始有终,1316,刃下生风,0.517992,0.000276
1069,退敌力场,1154,任务：海牛阿福的勇士,0.451956,0.000034
1034,防护面纱,1057,山脉龙魂,0.464481,0.000056
1113,老练狙神,1316,刃下生风,0.456719,0.000214
1085,折磨者,1409,魄罗爆破手,0.512142,0.000084
1025,俯冲轰炸,1341,帽上加帽,0.487873,0.000241
1373,缩小引擎,2026,杀意翻涌,0.491142,0.000205
1392,神圣雪球,2026,杀意翻涌,0.448954,0.000043
1039,冰霜 幽灵,1057,山脉龙魂,0.470843,0.000194
1118,会心治疗,1373,缩小引擎,0.502162,0.000534
1154,任务：海牛阿福的勇士,1208,轨道镭射,0.461452,0.000008
1044,冰寒,1062,全能龙魂,0.521237,0.000244
1054,物法皆修,1390,超凡邪恶,0.463007,0.001237
1204,叠角龙,1318,升级：中娅,0.450142,0
1087,台风,1356,暴击飞弹,0.504392,0.0016
1050,基石法师,1346,吸血习性,0.52697,0.000728
1214,旋转至胜,1356,暴击飞弹,0.498028,0.000012
1009,霸符兄弟,1356,暴击飞弹,0.512757,0.000063
1022,灵巧,1211,杀戮时间到了,0.481774,0.000479
1064,坚韧,1074,缩小射线,0.449114,0.000246
1208,轨道镭射,1325,玻璃大炮,0.453538,0.000051
1042,恶趣味,1336,升级：无尽之刃,0.443494,0.000018
1084,穿针引线,1129,神射法师,0.467708,0.001184
1064,坚韧,1103,面包和黄油,0.465377,0.000572
1062,全能龙魂,1068,循环往复,0.521942,0.000305
1039,冰霜 幽灵,1315,快中求稳,0.489412,0.000074
1095,风语者的祝福,2003,魄罗之王的弹跳,0.476854,0.000006
1372,小猫咪找妈妈,1391,红包,0.511968,0.000022
1340,升级：米凯尔的祝福,1375,吞噬灵魂,0.497096,0.000014
1104,仆从大师,2005,扳机炼狱,0.436353,0.000004
1107,接二连三,1338,升级：狂妄,0.452108,0.000567
1375,吞噬灵魂,1418,砸开那颗蛋,0.482488,0.000008
1045,炼狱导管,1204,叠角龙,0.537248,0.000053
1079,战争交响乐,1996,升级：耀光,0.484935,0.000269
1095,风语者的祝福,1103,面包和黄油,0.475787,0.000125
1344,最终形态,1405,速度恶魔,0.499228,0.000297
1082,残暴之力,2007,你肩上的恶魔,0.433424,0.000034
1030,尤里卡,1069,退敌力场,0.481013,0.000237
1066,量子计算,1325,玻璃大炮,0.464829,0.000079
1243,质变：混沌,1358,弹球,0.497586,0.000078
1013,星界躯体,1332,不祥契约,0.448584,0.000169
1046,炼狱龙魂,1353,坦克引擎,0.483534,0.000924
12317,潘朵拉的盒子,1329,史上最大雪球,0.542887,0
1068,循环往复,1156,任务：沃格勒特的巫师帽,0.512274,0.000903
1062,全能龙魂,1347,吵闹鬼,0.483724,0.000032
1046,炼狱龙魂,1086,精准奇才,0.459418,0.000251
1036,火上浇油,1238,质变：棱彩阶,0.503611,0.000952
1105,家园卫士,1330,活力再生,0.513919,0.000057
1004,回归基本功,2006,飞身踢,0.512034,0.00005
1358,弹球,1373,缩小引擎,0.479591,0.000165
1097,巫师式思考,1346,吸血习性,0.522878,0.001972
1136,扇巴掌,2001,当心小蛋糕！,0.495324,0.000287
1007,大力,1403,属性叠属性！,0.56759,0.000061
1405,速度恶魔,2009,狂热者,0.486363,0.000166
1007,大力,1341,帽上加帽,0.446286,0.00001
1320,升级：收集者,1416,海克斯科技龙魂,0.476926,0.000128
1032,裁决使,1105,家园卫士,0.516744,0.001139
1406,祖母的辣椒油,1414,卡皮巴拉空投,0.479429,0.000074
1325,玻璃大炮,1330,活力再生,0.425991,0.000039
1194,精怪魔法,1334,升级：雪球,0.465525,0.000093
1079,战争交响乐,1113,老练狙神,0.421831,0.000192
1204,叠角龙,1205,物理转魔法,0.511504,0.000031
1032,裁决使,1075,慢炖,0.489759,0.000678
2002,虚空裂隙,2010,双发快射,0.450695,0.000019
1067,古式佳酿,2004,信念者的强化,0.487499,0.000026
1333,逃跑计划,2009,狂热者,0.543282,0.000119
1237,质变：黄金阶,1421,舞会女王,0.559163,0.000038
1081,踢踏舞,1388,无限循环往复,0.485353,0.000684
1047,关键暴击,1115,最万用的瞄准镜,0.48301,0.000581
1061,回力OK镖,1411,升级：荆棘之甲,0.543858,0.000025
1116,闪现向前,1187,闪光弹,0.480679,0.000075
1113,老练狙神,1413,和我一起困在这里,0.442528,0.000005
1063,狂徒豪气,1332,不祥契约,0.482493,0.000061
1103,面包和黄油,1326,夜狩,0.444239,0.000505
1086,精准奇才,2010,双发快射,0.436664,0.000036
1068,循环往复,1170,万用瞄准镜,0.47363,0.000406
1072,炽烈黎明,1358,弹球,0.451941,0.000019
1067,古式佳酿,1104,仆从大师,0.506796,0.000051
1136,扇巴掌,1181,重量级打击手,0.513157,0.001373
1134,亮出你的剑,1301,神圣干预,0.541369,0.000063
1373,缩小引擎,2009,狂热者,0.498805,0.000412
1250,一板一眼,1319,升级：献祭,0.474155,0.000089
1314,强力护盾,2001,当心小蛋糕！,0.485816,0.000042
1071,更万用的瞄准镜,1311,溢流,0.469066,0.000295
1064,坚韧,1400,最终都市列车,0.489652,0.000264
1074,缩小射线,1323,残忍,0.449864,0.000071
1064,坚韧,1113,老练狙神,0.479858,0.00011
1038,有始有终,1071,更万用的瞄准镜,0.512466,0.000691
1027,大地苏醒,1402,属性叠属性叠属性！,0.524558,0.000007
1088,终极刷新,1390,超凡邪恶,0.472406,0.000356
1045,炼狱导管,1079,战争交响乐,0.470849,0.000108
1181,重量级打击手,1194,精怪魔法,0.466114,0.000109
1002,尖端发明家,1328,暴击律动,0.443016,0.000116
1156,任务：沃格勒特的巫师帽,1340,升级：米凯尔的祝福,0.519479,0.000013
1063,狂徒豪气,1198,圣火,0.478798,0.000043
1400,最终都市列车,2005,扳机炼狱,0.496929,0.000088
1019,全凭身法,1079,战争交响乐,0.471891,0.000133
1030,尤里卡,1092,易损,0.506652,0.000992
1141,全心为你,1334,升级：雪球,0.455207,0.000042
1009,霸符兄弟,1415,双生火焰,0.500795,0.000079
1310,小丑学院,1345,心灵净化,0.510423,0.001051
1032,裁决使,1047,关键暴击,0.469635,0.001327
1046,炼狱龙魂,1060,海洋龙魂,0.493112,0.000337
1080,会心防御,1402,属性叠属性叠属性！,0.539764,0.000021
1344,最终形态,2024,由暴生急,0.468275,0.000049
1006,利刃华尔兹,1129,神射法师,0.461469,0.00013
1053,科学狂人,1424,???,0.48716,0.000004
1134,亮出你的剑,1156,任务：沃格勒特的巫师帽,0.488776,0.000007
1037,急救用具,1316,刃下生风,0.4629,0.000016
1023,魔鬼之舞,1034,防护面纱,0.477882,0.000064
1023,魔鬼之舞,1315,快中求稳,0.523397,0.000238
1002,尖端发明家,1402,属性叠属性叠属性！,0.474897,0.000074
1085,折磨者,1340,升级：米凯尔的祝福,0.484995,0.000011
1339,激光治疗,1349,终极唤醒,0.449736,0.000011
1026,唯快不破,1105,家园卫士,0.550107,0.000229
1029,虚幻武器,1133,魔法飞弹,0.4852,0.001496
1035,感受燃烧,1305,练腿日,0.503686,0.000089
1103,面包和黄油,2018,纯粹主义者 - 术师,0.457157,0.000089
1098,急急小子,1330,活力再生,0.438394,0.000028
1071,更万用的瞄准镜,1151,面包和奶酪,0.47645,0.000464
1373,缩小引擎,1414,卡皮巴拉空投,0.464457,0.00006
1068,循环往复,1424,???,0.465997,0.000029
1105,家园卫士,2003,魄罗之王的弹跳,0.500664,0.000019
1011,你摸不到,2002,虚空裂隙,0.478334,0.000018
1150,面包和果酱,1322,罪恶快感,0.464917,0.000352
1011,你摸不到,1085,折磨者,0.432167,0.000032
1002,尖端发明家,1318,升级：中娅,0.458338,0.00032
1045,炼狱导管,1348,闪闪现现,0.476412,0.000054
1340,升级：米凯尔的祝福,1347,吵闹鬼,0.507006,0.000008
1133,魔法飞弹,1204,叠角龙,0.539666,0.000075
1045,炼狱导管,1415,双生火焰,0.505764,0.000643
1206,魔法转物理,1301,神圣干预,0.472027,0.000119
1335,夺金,1404,属性！,0.538945,0.000034
1333,逃跑计划,2026,杀意翻涌,0.531197,0.000076
1002,尖端发明家,1335,夺金,0.462049,0.000073
1115,最万用的瞄准镜,1318,升级：中娅,0.444116,0.000026
1015,死亡之环,1340,升级：米凯尔的祝福,0.51068,0.000051
1062,全能龙魂,1401,生机迸发,0.497816,0.000031
1129,神射法师,1403,属性叠属性！,0.525875,0.000129
1327,坚若磐石,1411,升级：荆棘之甲,0.516977,0.000072
1026,唯快不破,1310,小丑学院,0.536028,0.000129
1020,黎明使者的坚决,1068,循环往复,0.50278,0.000264
1068,循环往复,2016,注魔,0.487998,0.000086
1047,关键暴击,1074,缩小射线,0.456466,0.000334
1072,炽烈黎明,2005,扳机炼狱,0.431305,0.000006
1198,圣火,1402,属性叠属性叠属性！,0.484111,0.000012
1075,慢炖,1341,帽上加帽,0.471414,0.000128
1077,灵魂虹吸,2009,狂热者,0.504406,0.000268
1238,质变：棱彩阶,1414,卡皮巴拉空投,0.472833,0.000034
1181,重量级打击手,1389,男爵之手,0.515299,0.000016
1020,黎明使者的坚决,1066,量子计算,0.476628,0.000123
1308,火狐,1403,属性叠属性！,0.555822,0.000094
1047,关键暴击,1080,会心防御,0.485615,0.000361
1070,无休回复,2026,杀意翻涌,0.507766,0.000044
1028,侵蚀,1047,关键暴击,0.477841,0.000137
1073,暗影疾奔,1108,自我毁灭,0.499459,0.00023
1039,冰霜 幽灵,1415,双生火焰,0.457012,0.000024
1060,海洋龙魂,1113,老练狙神,0.499135,0.000506
1138,渴血,1413,和我一起困在这里,0.474854,0.000047
1170,万用瞄准镜,1340,升级：米凯尔的祝福,0.450714,0.000007
1032,裁决使,1323,残忍,0.495236,0.000863
1044,冰寒,1050,基石法师,0.506172,0.000853
1002,尖端发明家,1134,亮出你的剑,0.521433,0.000083
1373,缩小引擎,1397,地狱三头犬,0.46988,0.000126
1379,未知符文_1379,2003,魄罗之王的弹跳,0.402383,0
1151,面包和奶酪,1336,升级：无尽之刃,0.482619,0.000211
1029,虚幻武器,1319,升级：献祭,0.484223,0.000369
1356,暴击飞弹,1384,捐赠,0.539721,0.000194
1036,火上浇油,1335,夺金,0.472466,0.000088
1023,魔鬼之舞,1077,灵魂虹吸,0.500121,0.000186
1007,大力,1154,任务：海牛阿福的勇士,0.530908,0.000109
1097,巫师式思考,1129,神射法师,0.484579,0.001441
